,video_id,root_dir,narration_id,narration,narration_timestamp,start_frame,end_frame,verb_class,noun_class
11629,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_373,pick up can,00:28:23.652,85083,85200,0,61
11630,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_374,turn on tap,00:28:23.990,85100,85233,6,0
11631,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_375,rinse can,00:28:24.657,85133,85336,2,61
11632,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_376,pick up can,00:28:26.716,85236,85396,0,61
11633,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_377,rinse can,00:28:27.905,85296,85734,2,61
11634,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_378,put down cans,00:28:34.661,85634,85783,1,61
11635,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_379,pick up cans,00:28:35.655,85683,85821,0,61
11636,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_380,rinse can,00:28:36.401,85721,85984,2,61
11637,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_381,rinse can,00:28:39.660,85884,86259,2,61
11638,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_382,shake cans,00:28:45.160,86159,86383,15,61
11639,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_383,put down cans,00:28:47.653,86283,86521,1,61
11640,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_384,pick up rubbish,00:28:50.404,86421,86683,0,54
11641,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_385,put rubbish in bin,00:28:53.651,86583,86921,5,54
11642,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_386,pick up recycling,00:28:58.405,86821,87433,0,54
11643,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_387,pick up food recycling bin,00:29:08.658,87333,87546,0,36
11644,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_388,open food recycling bin,00:29:10.904,87446,87708,3,36
11645,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_389,put rubbish in food recycling bin,00:29:14.152,87608,87921,5,54
11646,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_390,pick up garlic,00:29:18.408,87821,88071,0,51
11647,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_391,open fridge,00:29:21.409,87971,88121,3,12
11648,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_392,put garlic in fridge,00:29:22.402,88021,88146,5,51
11649,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_393,close fridge,00:29:22.903,88046,88408,4,12
11650,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_394,cut rubbish,00:29:28.153,88308,88483,7,54
11651,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_395,rubbish in recycling bin,00:29:29.657,88383,88646,13,36
11652,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_396,put rubbish in bin,00:29:32.903,88546,88783,5,54
11653,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_397,pick up knife and chopping board,00:29:35.652,88683,89021,0,4
11654,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_398,scrape rubbish onto chopping board,00:29:40.403,88921,89583,25,54
11655,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_399,scrape rubbish into bin,00:29:51.650,89483,90108,25,54
11656,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_400,close recycling bin,00:30:02.153,90008,90148,4,36
11657,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_401,pick up recycling bin,00:30:02.954,90048,90221,0,36
11658,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_402,put recycling bin on shelf,00:30:04.404,90121,90383,1,36
11659,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_403,pick up rubbish,00:30:07.651,90283,90483,0,54
11660,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_404,put rubbish in bin,00:30:09.654,90383,90598,5,54
11661,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_405,pick up pots,00:30:11.947,90498,90685,0,29
11662,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_406,put pot in cupboard,00:30:13.686,90585,90796,5,29
11663,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_407,put pot in cupboard,00:30:15.904,90696,90883,5,29
11664,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_408,pick up onion,00:30:17.654,90783,91058,0,16
11665,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_409,open fridge,00:30:21.155,90958,91208,3,12
11666,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_410,put onion in fridge,00:30:24.155,91108,91297,5,16
11667,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_411,close fridge,00:30:25.936,91197,91483,4,12
11668,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_412,pick up knife,00:30:29.655,91383,91546,0,4
11669,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_413,turn on tap,00:30:30.904,91446,91622,6,0
11670,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_414,wash up knife,00:30:32.434,91522,91846,2,4
11671,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_415,pick up chopping board,00:30:36.903,91746,91871,0,18
11672,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_416,put down knife,00:30:37.406,91771,91946,1,4
11673,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_417,wash chopping board,00:30:38.906,91846,92246,2,18
11674,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_418,put chopping board in drying rack,00:30:44.906,92146,92483,5,18
11675,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_419,pull out plug,00:30:49.653,92383,92571,31,153
11676,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_420,pick up towel,00:30:51.405,92471,92621,0,52
11677,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_421,dry hands,00:30:52.406,92521,92783,14,11
11678,P06_101,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_101_422,put down towel,00:30:55.654,92683,92960,1,52
11679,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_0,open cupboard,00:00:04.653,133,411,3,3
11680,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_1,close cupboard,00:00:08.210,311,508,4,3
11681,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_2,open cupboard,00:00:10.152,408,671,3,3
11682,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_3,take out bowl,00:00:13.402,571,824,12,7
11683,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_4,take out sieve,00:00:16.463,724,946,12,39
11684,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_5,put down bowl and sieve,00:00:18.903,846,974,1,7
11685,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_6,close cupboard,00:00:19.467,874,1121,4,3
11686,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_7,pick up spoon,00:00:22.403,1021,1221,0,1
11687,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_8,take lid off pan,00:00:24.403,1121,1271,12,6
11688,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_9,stir pan,00:00:25.403,1171,2183,10,5
11689,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_10,put lid on pan,00:00:43.654,2083,2221,1,6
11690,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_11,taste spoon,00:00:44.402,2121,2396,35,1
11691,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_12,put down spoon,00:00:47.901,2296,2458,1,1
11692,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_13,open cupboard,00:00:49.152,2358,2621,3,3
11693,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_14,pick up flour,00:00:52.401,2521,2683,0,75
11694,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_15,close cupboard,00:00:53.653,2583,2821,4,3
11695,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_16,open flour,00:00:56.403,2721,3908,3,75
11696,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_17,sieve flour,00:01:18.152,3808,5008,9,75
11697,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_18,pour flour into sieve,00:01:40.152,4908,5446,9,75
11698,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_19,sieve flour,00:01:48.901,5346,5971,9,75
11699,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_20,pour flour into sieve,00:01:59.404,5871,6796,9,75
11700,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_21,scrunch up bag,00:02:15.901,6696,6871,18,19
11701,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_22,put bag in recycling,00:02:17.401,6771,6958,5,19
11702,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_23,sieve flour,00:02:19.152,6858,8483,9,75
11703,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_24,put down sieve,00:02:49.652,8383,8571,1,39
11704,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_25,open cupboard,00:02:51.403,8471,8671,3,3
11705,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_26,pick up scales,00:02:53.404,8571,8733,0,108
11706,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_27,close cupboard,00:02:54.651,8633,8861,4,3
11707,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_28,put down scales,00:02:57.204,8761,8921,1,108
11708,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_29,put bowl on scales,00:02:58.404,8821,9108,1,7
11709,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_30,pick up salt,00:03:02.153,9008,9221,0,38
11710,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_31,pour salt into bowl,00:03:04.402,9121,9836,9,38
11711,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_32,put down salt,00:03:16.715,9736,10033,1,38
11712,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_33,pick up bowl,00:03:20.653,9933,10049,0,7
11713,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_34,move scales,00:03:20.966,9949,10133,11,108
11714,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_35,put down scales,00:03:22.651,10033,10396,1,108
11715,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_36,pick up yeast,00:03:27.902,10296,10523,0,195
11716,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_37,open yeast box,00:03:30.448,10423,10696,3,23
11717,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_38,pull out sachet,00:03:33.902,10596,10874,31,26
11718,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_39,open sachet,00:03:37.463,10774,11071,3,26
11719,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_40,open drawer,00:03:41.403,10971,11223,3,8
11720,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_41,pick up knife,00:03:44.459,11123,11308,0,4
11721,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_42,cut sachet,00:03:46.151,11208,11433,7,26
11722,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_43,put down knife,00:03:48.653,11333,11471,1,4
11723,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_44,close drawer,00:03:49.405,11371,12246,4,8
11724,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_45,pour yeast into bowl,00:04:04.903,12146,12696,9,195
11725,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_46,put down yeast,00:04:13.903,12596,12746,1,195
11726,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_47,pick up bowl,00:04:14.901,12646,13021,0,7
11727,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_48,pick up kettle,00:04:20.403,12921,13058,0,44
11728,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_49,turn on tap,00:04:21.151,12958,13121,6,0
11729,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_50,open kettle,00:04:22.404,13021,13358,3,44
11730,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_51,empty kettle,00:04:27.154,13258,13471,20,44
11731,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_52,fill kettle,00:04:29.403,13371,13721,26,44
11732,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_53,turn off tap,00:04:34.402,13621,13771,8,0
11733,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_54,close kettle,00:04:35.403,13671,13871,4,44
11734,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_55,move glass,00:04:37.402,13771,13921,11,10
11735,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_56,put down kettle,00:04:38.403,13821,14096,1,44
11736,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_57,pick up kettle,00:04:41.904,13996,14246,0,44
11737,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_58,pour water into bowl,00:04:44.905,14146,14471,9,27
11738,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_59,mix dough,00:04:49.402,14371,15921,10,25
11739,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_60,pour water into bowl,00:05:18.401,15821,15996,9,27
11740,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_61,mix dough,00:05:19.902,15896,16683,10,25
11741,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_62,pour water into bowl,00:05:33.655,16583,16908,9,27
11742,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_63,mix dough,00:05:38.154,16808,18063,10,25
11743,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_64,pour water into bowl,00:06:01.255,17963,18246,9,27
11744,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_65,mix dough,00:06:04.904,18146,19437,10,25
11745,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_66,pour water into bowl,00:06:28.722,19337,19649,9,27
11746,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_67,mix dough,00:06:32.967,19549,20733,10,25
11747,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_68,move scales,00:06:54.653,20633,20825,11,108
11748,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_69,move yeast,00:06:56.486,20725,20949,11,195
11749,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_70,mix dough,00:06:58.961,20849,22008,10,25
11750,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_71,pour water into bowl,00:07:20.153,21908,22146,9,27
11751,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_72,mix dough,00:07:22.903,22046,24199,10,25
11752,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_73,get dough off hands,00:08:03.967,24099,24983,0,25
11753,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_74,mix dough,00:08:19.655,24883,25746,10,25
11754,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_75,knead dough,00:08:34.905,25646,25883,51,25
11755,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_76,pour water into bowl,00:08:37.654,25783,26046,9,27
11756,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_77,knead dough,00:08:40.904,25946,28912,51,25
11757,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_78,press dough,00:09:38.227,28812,29496,21,25
11758,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_79,turn on tap,00:09:49.902,29396,29537,6,0
11759,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_80,wash hands,00:09:50.729,29437,30362,2,11
11760,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_81,turn off tap,00:10:07.221,30262,30396,8,0
11761,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_82,shake hands,00:10:07.905,30296,30496,15,11
11762,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_83,squeeze sponge,00:10:09.904,30396,30558,18,9
11763,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_84,pick up kettle,00:10:11.154,30458,30633,0,44
11764,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_85,put down kettle,00:10:12.653,30533,30788,1,44
11765,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_86,pick up yeast,00:10:15.744,30688,30946,0,195
11766,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_87,put yeast in cupboard,00:10:18.903,30846,30987,5,195
11767,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_88,pick up sieve,00:10:19.728,30887,31062,0,39
11768,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_89,turn on tap,00:10:21.232,30962,31083,6,0
11769,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_90,rinse sieve,00:10:21.654,30983,31158,2,39
11770,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_91,pick up sponge,00:10:23.156,31058,31199,0,9
11771,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_92,wash sieve,00:10:23.977,31099,31412,2,39
11772,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_93,put sieve on drying rack,00:10:28.222,31312,31612,1,110
11773,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_94,wipe counter,00:10:32.220,31512,31708,2,42
11774,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_95,pick up yeast,00:10:34.155,31608,31961,0,195
11775,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_97,pick up knife,00:10:39.219,31861,31971,0,4
11776,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_98,put down knife,00:10:39.405,31871,32037,1,4
11777,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_99,pick up rubbish,00:10:40.724,31937,32099,0,54
11778,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_100,put rubbish in bin,00:10:41.977,31999,32208,5,54
11779,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_101,turn off tap,00:10:44.152,32108,32258,8,0
11780,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_102,wipe counter,00:10:45.156,32158,32737,2,42
11781,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_103,pick up scales,00:10:54.722,32637,32787,0,108
11782,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_104,open cupboard,00:10:55.722,32687,32821,3,3
11783,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_105,put scales in cupboard,00:10:56.402,32721,32862,5,108
11784,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_106,close cupboard,00:10:57.229,32762,32924,4,3
11785,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_107,pick up sponge,00:10:58.472,32824,32971,0,9
11786,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_108,wipe counter,00:10:59.405,32871,33136,2,42
11787,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_109,turn on tap,00:11:02.715,33036,33183,6,0
11788,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_110,rinse sponge,00:11:03.654,33083,33424,2,9
11789,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_111,turn off tap,00:11:08.470,33324,33508,8,0
11790,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_112,pick up towel,00:11:10.154,33408,33521,0,52
11791,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_113,dry hands,00:11:10.405,33421,33608,14,11
11792,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_114,put down towel,00:11:12.153,33508,33687,1,52
11793,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_115,open drawer,00:11:13.721,33587,33946,3,8
11794,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_116,pick up cling film,00:11:18.903,33846,33974,0,100
11795,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_117,close drawer,00:11:19.475,33874,34311,4,8
11796,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_118,unravel cling film,00:11:26.218,34211,34421,84,100
11797,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_119,put cling film over bowl,00:11:28.404,34321,35487,1,100
11798,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_120,pick up knife,00:11:49.730,35387,35583,0,4
11799,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_121,cut cling film,00:11:51.652,35483,35733,7,100
11800,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_122,put down cling film,00:11:54.655,35633,35808,1,100
11801,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_123,wrap bowl in cling film,00:11:56.155,35708,35946,36,7
11802,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_124,pick up bowl,00:11:58.904,35846,36112,0,7
11803,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_125,put down bowl,00:12:02.236,36012,36221,1,7
11804,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_126,pick up cling film,00:12:04.405,36121,36283,0,100
11805,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_127,open drawer,00:12:05.654,36183,36358,3,8
11806,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_128,put cling film in drawer,00:12:07.154,36258,36386,5,100
11807,P06_102,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_102_129,close drawer,00:12:07.709,36286,36666,4,8
11808,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_0,pick up spoon and oven glove,00:00:05.901,196,358,0,1
11809,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_1,put on oven glove,00:00:07.155,258,499,1,60
11810,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_2,take lid off pan,00:00:09.968,399,546,12,6
11811,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_3,stir pan,00:00:10.904,446,996,10,5
11812,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_4,pick up rice,00:00:19.901,896,1246,0,55
11813,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_5,taste rice,00:00:24.903,1146,1583,35,55
11814,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_6,put down spoon,00:00:31.656,1483,1971,1,1
11815,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_7,pick up oven glove,00:00:39.407,1871,2036,0,60
11816,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_8,put oven glove on,00:00:40.713,1936,2174,1,60
11817,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_9,open oven,00:00:43.464,2074,2371,3,46
11818,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_10,take pan out of oven,00:00:47.405,2271,2474,12,5
11819,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_11,put pan down,00:00:49.474,2374,2524,1,5
11820,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_12,close oven,00:00:50.466,2424,2684,4,46
11821,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_13,shake pan,00:00:53.660,2584,3396,15,5
11822,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_14,adjust pan,00:01:07.908,3296,3483,17,5
11823,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_15,take lid off pan,00:01:09.658,3383,3609,12,6
11824,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_16,put lid down,00:01:12.161,3509,3684,1,6
11825,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_17,pick up fork,00:01:13.661,3584,3808,0,14
11826,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_18,pick up sweet potato with fork,00:01:16.159,3708,4009,0,30
11827,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_19,cut sweet potato,00:01:20.162,3909,4158,7,30
11828,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_20,put sweet potato in pan,00:01:23.155,4058,4309,5,30
11829,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_21,eat sweet potato,00:01:26.165,4209,4796,35,30
11830,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_22,put fork down,00:01:35.906,4696,4911,1,14
11831,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_23,pick up pan,00:01:38.213,4811,4933,0,5
11832,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_24,shake pan,00:01:38.659,4833,5008,15,5
11833,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_25,pour sweet potato into pan,00:01:40.155,4908,5296,9,30
11834,P06_104,../2g1n6qdydwa9u22shpxqzp0t8m/P06,P06_104_26,put pan down,00:01:45.918,5196,5387,1,5
